
4.09999942266981,3.76424032969779,3.18276832145703,3.02996341345013,2.8979563386998
3.8882918743691,3.76997759197931,3.32288847341979,3.03960748074754,2.89155061549931
3.72560084470379,3.57852393050294,3.3353396632875,3.18818506940948,2.99004244253281
3.83513680897216,3.57094705293254,3.44968916973093,3.13980014002623,3.05216644996544
4.07559689726626,3.45642275695858,3.12990832963769,3.10683974689316,2.93064888535123
4.16242234835514,3.49858760265889,3.38605887011206,3.01515986961861,2.96949823030281
4.12385489600299,3.61892746846648,3.22702390046119,3.01952220058988,2.8830188185564
4.18329712817672,3.56690716073181,3.23486916856619,3.0899718779806,2.87702659648179
4.82961654627763,3.59849799412443,3.21902497834188,2.90853995060969,2.71308154034066
4.33059511465553,3.78008159867635,3.15742045148732,3.10910053514326,2.85821478665281
4.06198536283941,3.59299889361305,3.41621586182513,3.20055326476333,2.87092478102329
3.77401631885066,3.48443721668324,3.3475876520398,3.04213408877315,2.98379305378029
4.39116918775237,3.63515832219291,3.09075876019483,2.99101705473394,2.85771494751005
4.03211011933912,3.48150764811946,3.41824449756617,3.16444298395007,2.94751975544146
4.07429311800803,3.79111461573842,3.27144598581653,3.06789999933499,2.94527818121168
3.81750767251208,3.62389274592806,3.25224992176174,3.01763166233939,3.0102194943331
3.74252220545085,3.6312984769041,3.5134745859912,3.1569709984637,3.00322739951959
4.00563818466374,3.4852246040815,3.34350804517999,3.10612780816101,2.97031425105911
4.17799289262055,3.53200729522532,3.29575829148335,3.15348751815402,2.90769303993935
4.53522561855302,3.47300735879653,3.21567274696038,3.01812277544362,2.91907908851856
4.0994040880167,3.51645067516103,3.42337896203019,3.31781165266041,2.85193856731468
4.11562883558305,3.603190044451,3.29106603182607,3.06285233049531,2.99331571887272
4.04377876415237,3.63889437697235,3.28690588797153,3.1036772497009,2.95302311432101
4.30233755481729,3.73465169054345,3.23695604109762,2.84550328346871,2.77385288361853
4.07792588300995,3.57539094466655,3.351183198629,3.1931979324917,2.89806738489583
3.93054082929155,3.59332540225358,3.26752400906156,3.23145731309841,2.96532768119165
4.30869913577994,3.24294804616424,3.20809993827131,3.04639887487863,2.94063058207191
4.1515519086898,3.53066526258384,3.30980950035033,3.22395652001445,2.9952281690853
4.07271209907943,3.69918915271128,3.33364296960244,3.13854301081139,2.91276600783092
4.10052690520746,3.5705627327341,3.49859132530934,3.10443750654287,2.84593450954312
3.93869702210871,3.50846549526954,3.36848087288359,3.25015199595166,3.0011394244866
4.3519690537435,3.64247743875837,3.46765485960973,2.92059647379343,2.86832040006151
4.16690259320339,3.63415584075095,3.32034636646354,3.03671439430667,2.84147898870205
4.59505538727049,3.47840539904815,3.15827858504038,2.95178102744927,2.90319671747129
3.83564273451439,3.55200077632879,3.34898268294522,3.22290096251315,2.9519967562005
3.93697013494802,3.79618937020441,3.32117024631709,3.23572745582261,3.07619031194619
3.89856647724755,3.64782541191604,3.614564894513,3.08021861899875,2.77501812473953
3.99481936453956,3.62933553982801,3.37089629921378,3.11309729463664,2.94126813685394
3.95515456216314,3.64789485680212,3.59293251869278,2.89549334754696,2.8331646924143
4.01855434393771,3.75047831999559,3.3464252575813,3.07494657488249,2.9255523859593
3.93532097277614,3.53453081332844,3.22630463250889,3.21734828375838,3.01407076779482
3.79853858308546,3.68292973614579,3.29207195574169,3.19262004479742,2.91407829634364
3.99791128522447,3.71369247258012,3.46386200904168,3.05715320267995,2.93770111942556
3.92276230415916,3.56815667545306,3.35614445586002,3.17180604899654,3.00150608947723
4.27250607569875,3.5701768578145,3.32062186288465,3.1693483817548,2.88973822381967
3.95314282160387,3.63317742868072,3.19836845417591,3.09908897094128,2.98737827329459
4.03055016418118,3.6449455492183,3.47569865365613,3.00571513314532,2.84203552130347
4.02245660329379,3.59141631411615,3.51384471808013,3.1722683973874,2.84118930710007
3.92842180304744,3.55697978932199,3.35052858154106,3.1184178688892,2.8810235625597
4.27177025839901,3.46488373979707,3.33542081343355,3.03184550378481,2.94669637600221
4.03127685621857,3.51466849595192,3.38611017022912,3.10676496807011,2.95942249532548
3.94042590686076,3.63383037153616,3.43965024773917,3.15268070614378,2.86011328362266
4.02926249273092,3.56291530102572,3.44278507110751,3.16329093460085,2.82918485601915
4.05721134363746,3.69679419863744,3.31000431648567,3.16025431057543,2.7877978069116
3.88579332329854,3.65836364126521,3.40423376398084,3.2210738593048,2.89741509260261
3.76344225014404,3.68915398952804,3.46356691933523,3.0769754344237,2.91328643337818
4.39356502586989,3.51724466209408,3.23408140398568,3.12212173718012,2.95798117152637
4.06224785964289,3.77258456710071,3.20757881004157,3.00102812133447,2.92694239657849
3.83364484507086,3.64388075718249,3.55322324859481,3.03433443625231,2.96415607838979
4.05992082278884,3.51904754748359,3.35627746244342,3.29432877218229,2.88886020718227
3.98960278066379,3.85294527215866,3.39575045187935,3.1679924638586,2.83751640900685
3.80643052028918,3.66845429166959,3.34188495145617,3.25852711339076,2.83147960277389
4.18560841426979,3.67484886664202,3.3935019831545,3.19170743641785,2.80641665217606
4.03085006035761,3.60361274905412,3.22987635868608,3.02678170410142,2.95296616495189
4.1663399362644,3.68850037953692,3.41790960118916,3.08255832269243,2.79818191316441
